Date,Open,High,Low,Close,Adj Close,Volume
1/1/2022,177.830002,182.940002,171.029999,172.169998,170.915573,481949000
1/8/2022,169.080002,177.179993,168.169998,173.070007,171.809036,422655700
1/15/2022,171.509995,172.539993,162.300003,162.410004,161.226685,400041100
1/22/2022,160.020004,170.350006,154.699997,170.330002,169.088974,688258600
1/29/2022,170.160004,176.240005,169.509995,172.389999,171.133957,458553300
2/5/2022,172.860001,176.649994,168.039993,168.639999,167.624588,412902000
2/12/2022,167.369995,173.339996,166.190002,167.300003,166.292648,362252300
2/19/2022,164.979996,166.690002,152,164.850006,163.857407,414293700
2/26/2022,163.059998,168.910004,161.970001,163.169998,162.187515,418671400
3/5/2022,163.360001,165.020004,154.5,154.729996,153.79834,521334100
3/12/2022,151.449997,164.479996,150.100006,163.979996,162.992615,503123700
3/19/2022,163.509995,175.279999,163.009995,174.720001,173.667969,446083700
3/26/2022,172.169998,179.610001,171.940002,174.309998,173.260437,465395100
4/2/2022,174.570007,178.490005,169.199997,170.089996,169.065857,393099200
4/9/2022,168.710007,171.270004,165.039993,165.289993,164.294754,297460200
4/16/2022,163.919998,171.529999,161.5,161.789993,160.815826,376787700
4/23/2022,161.119995,166.199997,155.380005,157.649994,156.700745,541697200
4/30/2022,156.710007,166.479996,153.270004,157.279999,156.332977,566928200
5/7/2022,154.929993,156.740005,138.800003,147.110001,146.439072,686227300
5/14/2022,145.550003,149.770004,132.610001,137.589996,136.962463,548244700
5/21/2022,137.789993,149.679993,137.139999,149.639999,148.95752,495921700
5/28/2022,149.070007,151.740005,144.460007,145.380005,144.716949,338923400
6/4/2022,147.029999,149.869995,137.059998,137.130005,136.504578,354267700
6/11/2022,132.869995,137.339996,129.039993,131.559998,130.959976,541168600
6/18/2022,133.419998,141.910004,133.320007,141.660004,141.013916,315960300
6/25/2022,142.699997,143.490005,133.770004,138.929993,138.296356,373549800
7/2/2022,137.770004,147.550003,136.929993,147.039993,146.36937,278219600
7/9/2022,145.669998,150.860001,142.119995,150.169998,149.485107,366316600
7/16/2022,150.740005,156.279999,146.699997,154.089996,153.387207,360988700
7/23/2022,154.009995,163.630005,150.800003,162.509995,161.768814,370548900
7/30/2022,161.009995,167.190002,159.630005,165.350006,164.595886,322415000
8/6/2022,166.369995,172.169998,163.25,172.100006,171.553055,318771500
8/13/2022,171.520004,176.149994,171.309998,171.520004,170.974884,322647200
8/20/2022,169.690002,171.050003,163.559998,163.619995,163.100006,307194600
8/27/2022,161.149994,162.899994,154.669998,155.809998,155.314819,390399000
9/3/2022,156.470001,157.820007,152.679993,157.369995,156.869858,314117000
9/10/2022,159.589996,164.259995,148.369995,150.699997,150.221069,568337900
9/17/2022,149.309998,158.740005,148.559998,150.429993,149.95192,473543200
9/24/2022,149.660004,154.720001,138,138.199997,137.760773,577537000
10/1/2022,138.210007,147.539993,137.690002,140.089996,139.644775,435940600
10/8/2022,140.419998,144.520004,134.369995,138.380005,137.940216,424188400
10/15/2022,141.070007,147.850006,140.270004,147.270004,146.801956,397216400
10/22/2022,147.190002,157.5,144.130005,155.740005,155.245056,512851100
10/29/2022,153.160004,155.449997,134.380005,138.380005,137.940216,510660400
11/5/2022,137.110001,150.009995,134.589996,149.699997,149.471771,461034600
11/12/2022,148.970001,153.589996,146.149994,151.289993,151.059357,382679700
11/19/2022,150.160004,151.830002,146.929993,148.110001,147.884201,204025500
11/26/2022,145.139999,149.130005,140.350006,147.809998,147.584656,401088500
12/3/2022,147.770004,150.919998,140,142.160004,141.943283,341500000
12/10/2022,142.699997,149.970001,133.729996,134.509995,134.304932,505728900
12/17/2022,135.110001,136.809998,129.639999,131.860001,131.658981,384620400
12/24/2022,131.380005,131.410004,125.870003,129.929993,129.731918,307184100
12/31/2022,130.279999,130.899994,124.169998,129.619995,129.422394,369948500
1/7/2023,130.470001,134.919998,128.119995,134.759995,134.55455,333335200
1/14/2023,134.830002,138.610001,133.770004,137.869995,137.659805,271823400
1/21/2023,138.119995,147.229996,137.899994,145.929993,145.70752,338655600
1/28/2023,144.960007,157.380005,141.320007,154.5,154.264465,480249700
2/4/2023,152.570007,155.229996,149.220001,151.009995,150.779785,330758800
2/11/2023,150.949997,156.330002,150.850006,152.550003,152.550003,316792400
2/18/2023,150.199997,151.300003,145.720001,146.710007,146.710007,213742300
2/25/2023,147.710007,151.110001,143.899994,151.029999,151.029999,273931100
3/4/2023,153.789993,156.300003,147.610001,148.5,148.5,313302800
3/11/2023,147.809998,156.740005,147.699997,155,155,410344500
3/18/2023,155.070007,162.139999,154.149994,160.25,160.25,350100100
3/25/2023,159.940002,165,155.979996,164.899994,164.899994,267884600
4/1/2023,164.270004,166.839996,161.800003,164.660004,164.660004,200156300
4/6/2023,162.429993,164.958405,162.029999,164.660004,164.660004,45390123
