Date,Open,High,Low,Close,Adj Close,Volume
8/23/2022,162.479996,165.050003,160.699997,161.110001,161.110001,18111800
8/24/2022,160.600006,165.460007,159.770004,163.259995,163.259995,20891500
8/25/2022,165.179993,168.880005,164.020004,168.779999,168.779999,15550500
8/26/2022,168.479996,170.919998,161.669998,161.779999,161.779999,24023600
8/29/2022,160.660004,163.050003,159.009995,159.169998,159.169998,20052700
8/30/2022,160.350006,161.660004,155.910004,157.160004,157.160004,19567900
8/31/2022,167.070007,167.839996,162.139999,162.929993,162.929993,40953000
9/1/2022,163.580002,167.360001,160.350006,165.360001,165.360001,30145700
9/2/2022,167.449997,167.929993,159.220001,160.320007,160.320007,22634200
9/6/2022,160.100006,161.690002,157.690002,158.539993,158.539993,19339800
9/7/2022,157.759995,160.960007,156.809998,160.389999,160.389999,16831200
9/8/2022,158.710007,162.229996,157.740005,162.059998,162.059998,22530800
9/9/2022,163.25,169.539993,163.020004,169.149994,169.149994,22086800
9/12/2022,167.389999,171.389999,167.279999,168.960007,168.960007,23220400
9/13/2022,161.539993,161.630005,152.669998,153.130005,153.130005,44444100
9/14/2022,153.330002,153.539993,149.050003,151.470001,151.470001,43064200
9/15/2022,149.800003,154.199997,148.699997,149.550003,149.550003,34606300
9/16/2022,148.050003,148.580002,144.289993,146.289993,146.289993,40122800
9/19/2022,145.240005,148.580002,145.100006,148.020004,148.020004,22169500
9/20/2022,145.779999,148.839996,145.220001,146.089996,146.089996,23217400
9/21/2022,146.389999,149.600006,142,142.119995,142.119995,38338600
9/22/2022,141.550003,144.580002,140.869995,142.820007,142.820007,34418500
9/23/2022,141.419998,142.619995,138.889999,140.410004,140.410004,31710700
9/26/2022,140.119995,142.240005,136.190002,136.369995,136.369995,30497000
9/27/2022,137.919998,139.419998,134.119995,134.399994,134.399994,30826500
9/28/2022,134.619995,142.029999,134.270004,141.610001,141.610001,32658500
9/29/2022,139.360001,139.839996,135.199997,136.410004,136.410004,38985400
9/30/2022,136.050003,140.990005,135.5,135.679993,135.679993,33166400
10/3/2022,137.139999,139.619995,136.100006,138.610001,138.610001,27723100
10/4/2022,140.490005,142.389999,139.339996,140.279999,140.279999,34670700
10/5/2022,138.240005,140.210007,134.779999,138.979996,138.979996,27979300
10/6/2022,137.720001,141.449997,136.600006,139.070007,139.070007,36231100
10/7/2022,136.759995,138.289993,132.440002,133.449997,133.449997,33214800
10/10/2022,133.550003,136.110001,131.869995,133.789993,133.789993,24024000
10/11/2022,131.619995,132.660004,126.989998,128.539993,128.539993,38481400
10/12/2022,128.320007,129.669998,126.25,127.5,127.5,34605200
10/13/2022,123.529999,131.139999,122.529999,130.289993,130.289993,34325700
10/14/2022,131,131.789993,126.519997,126.760002,126.760002,23559400
10/17/2022,130.300003,134.789993,130.179993,134.039993,134.039993,29612200
10/18/2022,137.089996,137.839996,131.399994,132.800003,132.800003,25445000
10/19/2022,132.889999,137,132.220001,133.229996,133.229996,30691000
10/20/2022,132.929993,136.770004,131.309998,131.529999,131.529999,26356300
10/21/2022,126.309998,130.119995,125.440002,130.009995,130.009995,46348600
10/24/2022,127.25,133.479996,124.57,129.720001,129.720001,63563400
10/25/2022,130.880005,138.350006,130.589996,137.509995,137.509995,38433200
10/26/2022,131.679993,135.550003,128.529999,129.820007,129.820007,82791500
10/27/2022,97.980003,102.5,96.379997,97.940002,97.940002,232316600
10/28/2022,99.580002,100.849998,97.510002,99.199997,99.199997,95928300
10/31/2022,98.220001,99.32,92.599998,93.160004,93.160004,121361400
11/1/2022,94.330002,97.489998,93.550003,95.199997,95.199997,110189600
11/2/2022,94.209999,95.199997,90.480003,90.540001,90.540001,71821100
11/3/2022,90.080002,90.459999,88.410004,88.910004,88.910004,60664000
11/4/2022,90.349998,91.389999,88.089996,90.790001,90.790001,55638100
11/7/2022,94.779999,96.879997,93.099998,96.720001,96.720001,81987300
11/8/2022,95.919998,97.800003,94.790001,96.470001,96.470001,52088300
11/9/2022,101.720001,104.900002,100.739998,101.470001,101.470001,107677300
11/10/2022,107.120003,112.75,104.610001,111.870003,111.870003,80671000
11/11/2022,109.230003,114.900002,108.809998,113.019997,113.019997,59961700
11/14/2022,110.989998,116.269997,110.800003,114.220001,114.220001,53395000
11/15/2022,116.07,118.739998,114.410004,117.080002,117.080002,50670500
11/16/2022,114.5,116.080002,112.660004,113.230003,113.230003,33287800
11/17/2022,110.410004,112.330002,109.800003,111.449997,111.449997,35093800
11/18/2022,113.800003,114.32,110.620003,112.050003,112.050003,33357700
11/21/2022,111.519997,112.370003,109.190002,109.860001,109.860001,24351100
11/22/2022,109.860001,111.620003,108.32,111.440002,111.440002,29029000
11/23/2022,111.720001,112.669998,110.730003,112.239998,112.239998,21343100
11/25/2022,111.300003,112.730003,111.019997,111.410004,111.410004,12007600
11/28/2022,110.779999,112.040001,108.379997,108.779999,108.779999,23309400
11/29/2022,109.540001,110.940002,108.540001,109.459999,109.459999,23899200
11/30/2022,109.510002,118.160004,109.379997,118.099998,118.099998,43348600
12/1/2022,119.199997,121.199997,118.400002,120.440002,120.440002,36551400
12/2/2022,117.830002,124.040001,117.610001,123.489998,123.489998,39950500
12/5/2022,121.75,124.669998,121.349998,122.43,122.43,35474900
