Date,Open,High,Low,Close,Adj Close,Volume
9/2/2022,110.589996,110.739998,107.260002,107.849998,107.849998,24160700
9/6/2022,107.300003,108.029999,105.779999,106.809998,106.809998,25068300
9/7/2022,107.059998,109.980003,106.900002,109.449997,109.449997,23167000
9/8/2022,108.040001,109.599998,107.160004,108.379997,108.379997,24238300
9/9/2022,109.07,110.989998,109.019997,110.650002,110.650002,23197700
9/12/2022,110.989998,111.620003,109.93,110.860001,110.860001,22966800
9/13/2022,107.800003,108.300003,104.089996,104.32,104.32,38172900
9/14/2022,104.57,105.279999,103.660004,105,105,26395100
9/15/2022,104.029999,105.269997,102.349998,102.910004,102.910004,34188300
9/16/2022,102.07,103.129997,100.940002,102.800003,102.800003,42797200
9/19/2022,101.75,103.330002,101.550003,103.07,103.07,23036800
9/20/2022,102.080002,102.370003,100.519997,101.139999,101.139999,26517100
9/21/2022,101.669998,102.879997,99.269997,99.279999,99.279999,31487300
9/22/2022,98.82,101.239998,98.790001,100.139999,100.139999,34298600
9/23/2022,99.629997,99.660004,97.470001,98.739998,98.739998,31625400
9/26/2022,98.099998,99.879997,97.800003,98.169998,98.169998,27072700
9/27/2022,99.43,100,96.870003,97.5,97.5,30072800
9/28/2022,97.650002,100.699997,97.110001,100.050003,100.050003,32466300
9/29/2022,98.639999,98.639999,95.959999,97.419998,97.419998,31047200
9/30/2022,97.050003,98.900002,95.559998,95.650002,95.650002,32941500
10/3/2022,96.760002,99.290001,96.519997,98.639999,98.639999,27982000
10/4/2022,100.440002,101.839996,100.379997,101.639999,101.639999,28850800
10/5/2022,99.830002,101.93,98.800003,101.43,101.43,22176900
10/6/2022,100.68,102.93,100.589996,101.419998,101.419998,22324000
10/7/2022,99.849998,100.529999,98.300003,98.68,98.68,27502800
10/10/2022,99,99.099998,97.010002,97.860001,97.860001,18225100
10/11/2022,97.43,99.25,96.309998,97.18,97.18,26507100
10/12/2022,97.300003,98.75,96.739998,97.559998,97.559998,21876400
10/13/2022,95.150002,99.779999,94.379997,99.059998,99.059998,34574500
10/14/2022,99.989998,100.690002,96.370003,96.559998,96.559998,25410700
10/17/2022,98.860001,100.93,98.830002,99.970001,99.970001,28419200
10/18/2022,103.129997,103.470001,99.970001,100.769997,100.769997,24060700
10/19/2022,100.010002,101.019997,98.919998,99.629997,99.629997,23811100
10/20/2022,100,102.32,99.389999,99.970001,99.970001,25323200
10/21/2022,97.849998,101.309998,97.720001,101.129997,101.129997,32458700
10/24/2022,101.800003,102.75,99.980003,102.519997,102.519997,27176400
10/25/2022,102.900002,104.82,102.720001,104.480003,104.480003,40611400
10/26/2022,96.43,98.309998,94.690002,94.93,94.93,88114100
10/27/2022,94.519997,95.43,91.800003,92.220001,92.220001,60710900
10/28/2022,92.269997,96.550003,92.129997,96.290001,96.290001,43697300
10/31/2022,95.419998,96.029999,93.980003,94.510002,94.510002,31675000
11/1/2022,95.449997,96.029999,90.370003,90.470001,90.470001,47161400
11/2/2022,90.940002,91.18,86.879997,86.970001,86.970001,57038300
11/3/2022,86.32,86.519997,83.339996,83.43,83.43,61288000
11/4/2022,85.400002,86.639999,83.709999,86.580002,86.580002,51124900
11/7/2022,87.279999,88.900002,86.849998,88.489998,88.489998,34078900
11/8/2022,88.900002,90.32,87.589996,88.900002,88.900002,30429000
11/9/2022,88.449997,89.440002,87.279999,87.32,87.32,31769100
