Date,Open,High,Low,Close,Adj Close,Volume
9/2/2022,130.300003,130.559998,127.239998,127.790001,124.751984,3040600
9/6/2022,127.800003,128.059998,126.300003,126.720001,123.70742,3347100
9/7/2022,126.690002,127.870003,126.279999,127.709999,124.673882,2401500
9/8/2022,127.199997,128.539993,126.589996,128.470001,125.415817,2964600
9/9/2022,128.899994,129.490005,128.059998,129.190002,126.118698,3291900
9/12/2022,130.330002,130.990005,129.889999,130.660004,127.553764,3741100
9/13/2022,129.139999,129.910004,126.769997,127.25,124.224815,4565600
9/14/2022,127.5,129,126.849998,127.690002,124.654366,3819100
9/15/2022,127.389999,127.470001,124.900002,125.489998,122.50666,5141700
9/16/2022,124.360001,127.529999,123.830002,127.269997,124.244339,9839700
9/19/2022,126.489998,128.059998,126.279999,127.730003,124.693413,3981600
9/20/2022,126.900002,126.989998,125.519997,126.300003,123.297409,2837500
9/21/2022,126.889999,127.839996,124.919998,124.93,121.959976,3389500
9/22/2022,124.760002,126.510002,124.410004,125.309998,122.33094,4046600
9/23/2022,124.529999,125,121.739998,122.709999,119.792755,5195600
9/26/2022,122.300003,124.260002,121.75,122.010002,119.109398,3987800
9/27/2022,122.599998,123.949997,121.080002,121.739998,118.84581,4117200
9/28/2022,121.650002,123.230003,119.809998,122.760002,119.84156,4996400
9/29/2022,121.849998,122.620003,120.57,121.629997,118.738419,3817700
9/30/2022,121.660004,122.43,118.610001,118.809998,115.985466,5346100
10/3/2022,120.160004,122.209999,119.599998,121.510002,118.621284,4261700
10/4/2022,122.800003,125.650002,122.519997,125.5,122.516426,4566100
10/5/2022,124.709999,126.459999,124.230003,125.739998,122.750717,3212900
10/6/2022,124.879997,125.300003,121.769997,122.230003,119.324165,5074600
10/7/2022,121.5,121.800003,118.07,118.82,115.995232,4499700
10/10/2022,119.790001,119.959999,117.040001,117.75,114.950668,5990000
10/11/2022,117.459999,119.230003,116.940002,117.800003,114.999481,4043100
10/12/2022,118,118.809998,117.199997,117.57,114.774948,3338800
10/13/2022,116.099998,122.150002,115.550003,121.790001,118.894623,5837500
10/14/2022,121.800003,122.540001,119.839996,120.040001,117.186226,3762400
10/17/2022,121.800003,122.879997,121.43,121.519997,118.631035,5458600
10/18/2022,123,123.940002,121.82,122.940002,120.017281,5120300
10/19/2022,122.360001,123.940002,121.989998,122.510002,119.597504,5906600
10/20/2022,126.25,128.960007,125.150002,128.300003,125.249863,13623100
10/21/2022,128.389999,130.850006,127.589996,129.899994,126.811806,7201300
10/24/2022,130.899994,133.110001,129.850006,132.690002,129.535492,5610900
10/25/2022,132,133.300003,131.300003,132.929993,129.769791,5957600
10/26/2022,133.720001,135.860001,132.809998,135.009995,131.800339,5139000
10/27/2022,135.550003,136.399994,134.449997,134.770004,131.566055,3993200
10/28/2022,135.559998,138.860001,135.220001,138.509995,135.217117,5965500
10/31/2022,138.059998,138.770004,136.600006,138.289993,135.00235,4915300
11/1/2022,138.25,138.649994,136.699997,138.199997,134.91449,3590600
11/2/2022,137.75,140.169998,136.800003,136.830002,133.577072,5360500
11/3/2022,136.419998,136.479996,133.970001,134.470001,131.273178,4442400
11/4/2022,135.649994,137.729996,134.940002,136.960007,133.703995,4178000
11/7/2022,136.639999,138.699997,136.509995,138.339996,135.051163,4043100
11/8/2022,139,140.929993,138.720001,140.039993,136.710754,5042800
11/9/2022,137.949997,138.899994,136.940002,137.389999,135.722885,4720000
11/10/2022,140.259995,141.369995,138.289993,141.229996,139.516296,5389000
11/11/2022,141.5,144.130005,140.960007,143.169998,141.432755,5871300
11/14/2022,142.630005,146.080002,142.179993,144.199997,142.450256,5293500
11/15/2022,144.080002,146.160004,142,144.339996,142.588562,4727100
11/16/2022,144.130005,144.949997,144.009995,144.520004,142.766373,3445200
11/17/2022,143.410004,146.179993,143.25,146.089996,144.317322,3954000
11/18/2022,146.559998,148.309998,145.940002,147.639999,145.848511,4661700
11/21/2022,147.550003,147.929993,146.449997,146.679993,144.900162,3476200
11/22/2022,147.600006,149.350006,147.020004,149.100006,147.290802,7062100
11/23/2022,149.100006,150.460007,148.300003,148.75,146.945053,3658200
11/25/2022,148.270004,149.490005,148.100006,148.369995,146.569656,2075200
11/28/2022,147.979996,148.240005,145.940002,146.179993,144.406219,3538100
11/29/2022,145.910004,147.169998,145.699997,146.490005,144.712479,2754700
11/30/2022,146.190002,149.639999,145.669998,148.899994,147.093216,6377600
12/1/2022,149.979996,150.009995,147.339996,149.160004,147.350082,4495900
12/2/2022,148.130005,149.160004,147.729996,148.669998,146.866013,2900000
12/5/2022,147.940002,148.929993,146.800003,147.410004,145.621307,2784600
12/6/2022,147.300003,147.800003,146.699997,147.5,145.71022,2847600
12/7/2022,147.330002,148.100006,146.289993,147.270004,145.483017,3971300
12/8/2022,147.899994,149.149994,147.369995,147.779999,145.986816,2665700
12/9/2022,147.399994,148.339996,146.970001,147.050003,145.265686,3047600
12/12/2022,147.820007,149.210007,146.940002,149.210007,147.399475,4032800
12/13/2022,150.369995,153.210007,149.949997,150.570007,148.742966,8811500
12/14/2022,150.470001,151.910004,148.449997,149.860001,148.04158,4205900
